172.981, 129.491, 8.333, 21.968 False
172.703, 129.492, 8.333, 22.001 False
172.426, 129.492, 8.333, 22.034 False
172.148, 129.492, 8.333, 22.067 False
171.870, 129.492, 8.333, 22.100 False
171.592, 129.492, 8.333, 22.133 False
171.314, 129.492, 8.333, 22.166 False
171.037, 129.492, 8.333, 22.199 False
170.759, 129.493, 8.333, 22.232 False
170.481, 129.493, 8.333, 22.265 False
170.203, 129.493, 8.333, 22.298 False
169.926, 129.493, 8.333, 22.331 False
169.648, 129.493, 8.333, 22.364 False
169.370, 129.493, 8.333, 22.397 False
169.092, 129.493, 8.333, 22.430 False
168.815, 129.493, 8.333, 22.463 False
168.537, 129.493, 8.330, 22.496 False
168.260, 129.493, 8.305, 22.529 False
167.985, 129.493, 8.246, 22.562 False
167.713, 129.493, 8.157, 22.595 False
167.444, 129.493, 8.043, 22.628 False
167.180, 129.493, 7.909, 22.661 False
166.921, 129.493, 7.760, 22.694 False
166.668, 129.493, 7.597, 22.727 False
166.420, 129.493, 7.427, 22.760 False
166.178, 129.493, 7.252, 22.793 False
165.942, 129.493, 7.071, 22.826 False
165.711, 129.493, 6.891, 22.859 False
165.487, 129.493, 6.713, 22.892 False
165.268, 129.493, 6.545, 22.925 False
165.054, 129.493, 6.389, 22.958 False
164.845, 129.493, 6.254, 22.991 False
164.639, 129.493, 6.143, 23.024 False
164.437, 129.493, 6.051, 23.057 False
164.236, 129.493, 5.984, 23.090 False
164.038, 129.493, 5.932, 23.123 False
163.840, 129.493, 5.898, 23.156 False
163.644, 129.493, 5.871, 23.189 False
163.447, 129.493, 5.855, 23.222 False
163.252, 129.493, 5.839, 23.255 False
163.057, 129.493, 5.825, 23.288 False
162.863, 129.493, 5.809, 23.321 False
162.669, 129.493, 5.791, 23.354 False
162.476, 129.493, 5.767, 23.387 False
162.284, 129.492, 5.738, 23.420 False
162.093, 129.492, 5.710, 23.453 False
161.903, 129.492, 5.684, 23.486 False
161.713, 129.492, 5.658, 23.519 False
161.525, 129.492, 5.631, 23.552 False
161.338, 129.492, 5.603, 23.585 False
161.152, 129.492, 5.573, 23.618 False
160.967, 129.492, 5.543, 23.651 False
160.782, 129.492, 5.511, 23.684 False
160.599, 129.492, 5.481, 23.717 False
160.417, 129.492, 5.449, 23.750 False
160.236, 129.492, 5.418, 23.783 False
160.057, 129.492, 5.385, 23.816 False
159.878, 129.491, 5.354, 23.849 False
159.700, 129.491, 5.324, 23.882 False
159.523, 129.491, 5.296, 23.915 False
159.347, 129.491, 5.267, 23.948 False
159.172, 129.491, 5.242, 23.981 False
158.998, 129.491, 5.222, 24.014 False
158.824, 129.491, 5.208, 24.047 False
158.650, 129.491, 5.204, 24.080 False
158.477, 129.491, 5.208, 24.113 False
158.302, 129.491, 5.225, 24.146 False
158.127, 129.491, 5.250, 24.179 False
157.951, 129.491, 5.289, 24.212 False
157.773, 129.491, 5.335, 24.245 False
157.593, 129.491, 5.386, 24.278 False
157.412, 129.491, 5.433, 24.311 False
157.229, 129.491, 5.474, 24.344 False
157.046, 129.491, 5.506, 24.377 False
156.861, 129.490, 5.531, 24.410 False
156.676, 129.490, 5.549, 24.443 False
156.491, 129.490, 5.562, 24.476 False
156.305, 129.490, 5.570, 24.509 False
156.120, 129.490, 5.574, 24.542 False
155.934, 129.490, 5.574, 24.575 False
155.748, 129.490, 5.570, 24.608 False
155.563, 129.490, 5.564, 24.641 False
155.378, 129.490, 5.553, 24.674 False
155.193, 129.490, 5.541, 24.707 False
155.009, 129.490, 5.525, 24.740 False
154.826, 129.490, 5.509, 24.773 False
154.643, 129.490, 5.488, 24.806 False
154.460, 129.490, 5.468, 24.839 False
154.279, 129.490, 5.444, 24.872 False
154.098, 129.490, 5.420, 24.905 False
153.918, 129.490, 5.395, 24.938 False
153.739, 129.490, 5.374, 24.971 False
153.560, 129.490, 5.359, 25.004 False
153.382, 129.490, 5.350, 25.037 False
153.204, 129.490, 5.350, 25.070 False
153.025, 129.490, 5.358, 25.103 False
152.846, 129.490, 5.378, 25.136 False
152.665, 129.490, 5.407, 25.169 False
152.484, 129.490, 5.448, 25.202 False
152.301, 129.490, 5.495, 25.235 False
152.116, 129.490, 5.547, 25.268 False
151.929, 129.490, 5.595, 25.301 False
151.741, 129.490, 5.636, 25.334 False
151.552, 129.490, 5.668, 25.367 False
151.363, 129.490, 5.692, 25.400 False
151.172, 129.490, 5.708, 25.433 False
150.982, 129.490, 5.719, 25.466 False
150.791, 129.489, 5.725, 25.499 False
150.600, 129.489, 5.726, 25.532 False
150.410, 129.489, 5.725, 25.565 False
150.219, 129.489, 5.718, 25.598 False
150.029, 129.489, 5.710, 25.631 False
149.839, 129.489, 5.697, 25.664 False
149.650, 129.489, 5.683, 25.697 False
149.461, 129.489, 5.664, 25.730 False
149.273, 129.489, 5.645, 25.763 False
149.085, 129.489, 5.621, 25.796 False
148.899, 129.489, 5.598, 25.829 False
148.713, 129.489, 5.571, 25.862 False
148.528, 129.489, 5.544, 25.895 False
148.344, 129.489, 5.515, 25.928 False
148.161, 129.489, 5.489, 25.961 False
147.979, 129.489, 5.464, 25.994 False
147.797, 129.489, 5.446, 26.027 False
147.616, 129.489, 5.435, 26.060 False
147.435, 129.489, 5.432, 26.093 False
147.253, 129.489, 5.440, 26.126 False
147.071, 129.489, 5.455, 26.159 False
146.889, 129.489, 5.482, 26.192 False
146.705, 129.489, 5.516, 26.225 False
146.519, 129.489, 5.560, 26.258 False
146.332, 129.489, 5.606, 26.291 False
146.144, 129.490, 5.652, 26.324 False
145.954, 129.490, 5.691, 26.357 False
145.763, 129.491, 5.722, 26.390 False
145.572, 129.491, 5.745, 26.423 False
145.380, 129.491, 5.760, 26.456 False
145.187, 129.491, 5.770, 26.489 False
144.995, 129.491, 5.774, 26.522 False
144.803, 129.491, 5.775, 26.555 False
144.610, 129.491, 5.770, 26.588 False
144.418, 129.492, 5.763, 26.621 False
144.227, 129.492, 5.753, 26.654 False
144.035, 129.492, 5.741, 26.687 False
143.845, 129.492, 5.725, 26.720 False
143.654, 129.492, 5.708, 26.753 False
143.465, 129.492, 5.687, 26.786 False
143.276, 129.492, 5.665, 26.819 False
143.088, 129.492, 5.639, 26.852 False
142.901, 129.492, 5.613, 26.885 False
142.714, 129.492, 5.584, 26.918 False
142.529, 129.493, 5.558, 26.951 False
142.345, 129.493, 5.533, 26.984 False
142.161, 129.493, 5.514, 27.017 False
141.977, 129.493, 5.503, 27.050 False
141.794, 129.493, 5.499, 27.083 False
141.610, 129.493, 5.507, 27.116 False
141.426, 129.493, 5.523, 27.149 False
141.241, 129.493, 5.550, 27.182 False
141.055, 129.493, 5.584, 27.215 False
140.867, 129.493, 5.625, 27.248 False
140.678, 129.493, 5.666, 27.281 False
140.488, 129.493, 5.708, 27.314 False
140.296, 129.493, 5.743, 27.347 False
140.104, 129.493, 5.773, 27.380 False
139.911, 129.493, 5.795, 27.413 False
139.717, 129.493, 5.811, 27.446 False
139.523, 129.493, 5.820, 27.479 False
139.329, 129.493, 5.824, 27.512 False
139.135, 129.493, 5.825, 27.545 False
138.941, 129.493, 5.820, 27.578 False
138.747, 129.493, 5.812, 27.611 False
138.554, 129.493, 5.800, 27.644 False
138.361, 129.493, 5.786, 27.677 False
138.169, 129.493, 5.770, 27.710 False
137.977, 129.493, 5.753, 27.743 False
137.786, 129.493, 5.732, 27.776 False
137.596, 129.493, 5.711, 27.809 False
137.406, 129.493, 5.685, 27.842 False
137.217, 129.493, 5.659, 27.875 False
137.029, 129.493, 5.630, 27.908 False
136.843, 129.493, 5.602, 27.941 False
136.657, 129.493, 5.572, 27.974 False
136.472, 129.493, 5.546, 28.007 False
136.288, 129.493, 5.525, 28.040 False
136.104, 129.493, 5.512, 28.073 False
135.920, 129.493, 5.508, 28.106 False
135.736, 129.493, 5.512, 28.139 False
135.552, 129.493, 5.529, 28.172 False
135.367, 129.493, 5.552, 28.205 False
135.180, 129.493, 5.588, 28.238 False
134.993, 129.493, 5.628, 28.271 False
134.803, 129.493, 5.670, 28.304 False
134.613, 129.493, 5.705, 28.337 False
134.422, 129.493, 5.729, 28.370 False
134.231, 129.493, 5.736, 28.403 False
134.040, 129.493, 5.720, 28.436 False
133.850, 129.493, 5.682, 28.469 False
133.663, 129.493, 5.622, 28.502 False
133.478, 129.493, 5.546, 28.535 False
133.296, 129.492, 5.455, 28.568 False
133.117, 129.492, 5.351, 28.601 False
132.942, 129.492, 5.237, 28.634 False
132.772, 129.492, 5.110, 28.667 False
132.606, 129.492, 4.977, 28.700 False
132.444, 129.492, 4.830, 28.733 False
132.288, 129.492, 4.678, 28.766 False
132.136, 129.492, 4.530, 28.799 False
131.989, 129.492, 4.385, 28.832 False
131.847, 129.492, 4.243, 28.865 False
131.710, 129.492, 4.104, 28.898 False
131.577, 129.492, 3.969, 28.931 False
131.448, 129.492, 3.838, 28.964 False
131.324, 129.492, 3.714, 28.997 False
131.203, 129.492, 3.590, 29.030 False
131.087, 129.492, 3.475, 29.063 False
130.974, 129.492, 3.358, 29.096 False
130.865, 129.492, 3.254, 29.129 False
130.759, 129.492, 3.140, 29.162 False
130.657, 129.492, 3.042, 29.195 False
130.558, 129.492, 2.943, 29.228 False
130.462, 129.492, 2.845, 29.261 False
130.369, 129.492, 2.748, 29.294 False
130.280, 129.492, 2.653, 29.327 False
130.194, 129.492, 2.561, 29.360 False
130.110, 129.492, 2.470, 29.393 False
130.030, 129.493, 2.382, 29.426 False
129.953, 129.493, 2.297, 29.459 False
129.878, 129.493, 2.215, 29.492 False
129.806, 129.493, 2.135, 29.525 False
129.737, 129.493, 2.057, 29.558 False
129.670, 129.493, 1.983, 29.591 False
129.605, 129.493, 1.911, 29.624 False
129.543, 129.493, 1.841, 29.657 False
129.483, 129.493, 1.774, 29.690 False
129.425, 129.493, 1.709, 29.723 False
129.370, 129.493, 1.647, 29.756 False
129.316, 129.493, 1.586, 29.789 False
129.265, 129.493, 1.528, 29.822 False
129.215, 129.493, 1.472, 29.855 False
129.167, 129.493, 1.418, 29.888 False
129.121, 129.493, 1.367, 29.921 False
129.076, 129.493, 1.317, 29.954 False
129.033, 129.493, 1.268, 29.987 False
128.992, 129.493, 1.222, 30.020 False
128.952, 129.493, 1.177, 30.053 False
128.914, 129.493, 1.134, 30.086 False
128.878, 129.493, 1.063, 30.119 False
128.843, 129.493, 1.036, 30.152 False
128.810, 129.493, 0.983, 30.185 False
128.779, 129.493, 0.915, 30.218 False
128.750, 129.493, 0.850, 30.251 False
128.723, 129.492, 0.793, 30.284 False
128.698, 129.492, 0.749, 30.317 False
128.673, 129.492, 0.726, 30.350 False
128.648, 129.492, 0.743, 30.383 False
128.622, 129.492, 0.814, 30.416 False
128.593, 129.492, 0.846, 30.449 False
128.562, 129.492, 0.903, 30.482 False
128.531, 129.492, 0.934, 30.515 False
128.498, 129.492, 0.978, 30.548 False
128.463, 129.492, 1.046, 30.581 False
128.424, 129.492, 1.185, 30.614 False
128.379, 129.492, 1.357, 30.647 False
128.328, 129.492, 1.520, 30.680 False
128.272, 129.492, 1.689, 30.713 False
128.211, 129.492, 1.848, 30.746 False
128.144, 129.492, 2.005, 30.779 False
128.072, 129.490, 2.160, 30.812 False
127.996, 129.490, 2.318, 30.845 False
127.914, 129.490, 2.477, 30.878 False
127.827, 129.490, 2.636, 30.911 False
127.734, 129.490, 2.796, 30.944 False
127.637, 129.490, 2.957, 30.977 False
127.533, 129.490, 3.118, 31.010 False
127.425, 129.489, 3.280, 31.043 False
127.311, 129.489, 3.442, 31.076 False
127.192, 129.489, 3.603, 31.109 False
127.068, 129.489, 3.764, 31.142 False
126.938, 129.489, 3.925, 31.175 False
126.803, 129.489, 4.085, 31.208 False
126.663, 129.489, 4.244, 31.241 False
126.517, 129.489, 4.402, 31.274 False
126.367, 129.489, 4.558, 31.307 False
126.211, 129.488, 4.709, 31.340 False
126.050, 129.488, 4.848, 31.373 False
125.885, 129.488, 4.974, 31.406 False
125.717, 129.488, 5.089, 31.439 False
125.545, 129.488, 5.189, 31.472 False
125.370, 129.488, 5.276, 31.505 False
125.193, 129.488, 5.350, 31.538 False
125.014, 129.488, 5.413, 31.571 False
124.833, 129.488, 5.464, 31.604 False
124.650, 129.487, 5.507, 31.637 False
124.466, 129.487, 5.539, 31.670 False
124.282, 129.487, 5.564, 31.703 False
124.097, 129.487, 5.573, 31.736 False
123.912, 129.487, 5.569, 31.769 False
123.728, 129.487, 5.554, 31.802 False
123.544, 129.487, 5.542, 31.835 False
123.360, 129.487, 5.531, 31.868 False
123.176, 129.487, 5.525, 31.901 False
122.993, 129.487, 5.517, 31.934 False
122.810, 129.487, 5.512, 31.967 False
122.627, 129.487, 5.506, 32.000 False
122.444, 129.487, 5.500, 32.033 False
122.261, 129.487, 5.489, 32.066 False
122.078, 129.487, 5.477, 32.099 False
121.897, 129.487, 5.460, 32.132 False
121.715, 129.487, 5.444, 32.165 False
121.535, 129.487, 5.429, 32.198 False
121.354, 129.487, 5.419, 32.231 False
121.174, 129.487, 5.416, 32.264 False
120.993, 129.487, 5.421, 32.297 False
120.812, 129.486, 5.437, 32.330 False
120.630, 129.486, 5.462, 32.363 False
120.447, 129.486, 5.498, 32.396 False
120.262, 129.486, 5.544, 32.429 False
120.076, 129.486, 5.603, 32.462 False
119.887, 129.486, 5.667, 32.495 False
119.696, 129.486, 5.733, 32.528 False
119.503, 129.486, 5.794, 32.561 False
119.308, 129.486, 5.846, 32.594 False
119.112, 129.487, 5.886, 32.627 False
118.915, 129.487, 5.915, 32.660 False
118.717, 129.487, 5.936, 32.693 False
118.519, 129.487, 5.949, 32.726 False
118.321, 129.487, 5.956, 32.759 False
118.123, 129.487, 5.958, 32.792 False
117.925, 129.487, 5.957, 32.825 False
117.727, 129.487, 5.950, 32.858 False
117.529, 129.487, 5.940, 32.891 False
117.332, 129.487, 5.926, 32.924 False
117.135, 129.487, 5.910, 32.957 False
116.939, 129.487, 5.889, 32.990 False
116.743, 129.487, 5.868, 33.023 False
116.549, 129.487, 5.845, 33.056 False
116.355, 129.487, 5.823, 33.089 False
116.161, 129.487, 5.797, 33.122 False
115.969, 129.487, 5.770, 33.155 False
115.778, 129.487, 5.741, 33.188 False
115.587, 129.487, 5.711, 33.221 False
115.398, 129.487, 5.679, 33.254 False
115.210, 129.487, 5.649, 33.287 False
115.022, 129.487, 5.620, 33.320 False
114.836, 129.487, 5.598, 33.353 False
114.650, 129.487, 5.584, 33.386 False
114.464, 129.487, 5.577, 33.419 False
114.278, 129.487, 5.582, 33.452 False
114.091, 129.487, 5.593, 33.485 False
113.904, 129.487, 5.617, 33.518 False
113.716, 129.488, 5.646, 33.551 False
113.526, 129.488, 5.684, 33.584 False
113.335, 129.488, 5.718, 33.617 False
113.144, 129.488, 5.730, 33.650 False
112.954, 129.488, 5.713, 33.683 False
112.764, 129.488, 5.673, 33.716 False
112.577, 129.488, 5.613, 33.749 False
112.393, 129.488, 5.536, 33.782 False
112.211, 129.488, 5.443, 33.815 False
112.033, 129.489, 5.337, 33.848 False
111.859, 129.489, 5.218, 33.881 False
111.689, 129.490, 5.089, 33.914 False
111.524, 129.490, 4.952, 33.947 False
111.364, 129.490, 4.793, 33.980 False
111.209, 129.490, 4.634, 34.013 False
111.059, 129.490, 4.475, 34.046 False
110.915, 129.490, 4.316, 34.079 False
110.776, 129.490, 4.159, 34.112 False
110.642, 129.490, 4.004, 34.145 False
110.512, 129.490, 3.853, 34.178 False
110.388, 129.491, 3.708, 34.211 False
110.268, 129.491, 3.570, 34.244 False
110.153, 129.491, 3.436, 34.277 False
110.042, 129.491, 3.308, 34.310 False
109.934, 129.491, 3.185, 34.343 False
109.831, 129.491, 3.067, 34.376 False
109.732, 129.491, 2.953, 34.409 False
109.636, 129.491, 2.843, 34.442 False
109.544, 129.491, 2.738, 34.475 False
109.455, 129.491, 2.637, 34.508 False
109.369, 129.491, 2.539, 34.541 False
109.287, 129.491, 2.445, 34.574 False
109.207, 129.491, 2.355, 34.607 False
109.131, 129.491, 2.268, 34.640 False
109.057, 129.491, 2.185, 34.673 False
108.986, 129.491, 2.104, 34.706 False
108.917, 129.491, 2.027, 34.739 False
108.851, 129.489, 1.951, 34.772 False
108.788, 129.489, 1.880, 34.805 False
108.727, 129.489, 1.810, 34.838 False
108.668, 129.489, 1.744, 34.871 False
108.611, 129.489, 1.680, 34.904 False
108.556, 129.489, 1.618, 34.937 False
108.504, 129.489, 1.559, 34.970 False
108.453, 129.489, 1.502, 35.003 False
108.404, 129.489, 1.447, 35.036 False
108.357, 129.489, 1.394, 35.069 False
108.311, 129.489, 1.343, 35.102 False
108.268, 129.490, 1.292, 35.135 False
108.226, 129.490, 1.245, 35.168 False
108.185, 129.490, 1.200, 35.201 False
108.146, 129.490, 1.156, 35.234 False
108.108, 129.490, 1.113, 35.267 False
108.072, 129.490, 1.073, 35.300 False
108.037, 129.490, 1.033, 35.333 False
108.003, 129.490, 0.996, 35.366 False
107.971, 129.490, 0.959, 35.399 False
107.940, 129.490, 0.924, 35.432 False
107.910, 129.490, 0.890, 35.465 False
107.881, 129.489, 0.856, 35.498 False
107.853, 129.489, 0.825, 35.531 False
107.826, 129.489, 0.795, 35.564 False
107.800, 129.489, 0.766, 35.597 False
107.775, 129.490, 0.737, 35.630 False
107.751, 129.490, 0.710, 35.663 False
107.728, 129.490, 0.684, 35.696 False
107.706, 129.490, 0.659, 35.729 False
107.684, 129.490, 0.635, 35.762 False
107.663, 129.490, 0.612, 35.795 False
107.644, 129.490, 0.590, 35.828 False
107.624, 129.490, 0.568, 35.861 False
107.606, 129.490, 0.547, 35.894 False
107.588, 129.490, 0.527, 35.927 False
107.571, 129.490, 0.508, 35.960 False
107.554, 129.490, 0.490, 35.993 False
107.538, 129.490, 0.472, 36.026 False
107.523, 129.490, 0.454, 36.059 False
107.508, 129.490, 0.437, 36.092 False
107.494, 129.490, 0.421, 36.125 False
107.480, 129.490, 0.406, 36.158 False
107.467, 129.490, 0.391, 36.191 False
107.454, 129.490, 0.377, 36.224 False
107.442, 129.490, 0.363, 36.257 False
107.430, 129.490, 0.349, 36.290 False
107.419, 129.490, 0.336, 36.323 False
107.408, 129.490, 0.324, 36.356 False
107.397, 129.490, 0.312, 36.389 False
107.387, 129.490, 0.301, 36.422 False
107.377, 129.490, 0.290, 36.455 False
107.368, 129.490, 0.279, 36.488 False
107.359, 129.490, 0.269, 36.521 False
107.350, 129.490, 0.258, 36.554 False
107.341, 129.491, 0.249, 36.587 False
107.333, 129.491, 0.240, 36.620 False
107.326, 129.491, 0.231, 36.653 False
107.318, 129.491, 0.223, 36.686 False
107.311, 129.491, 0.215, 36.719 False
107.304, 129.491, 0.207, 36.752 False
107.297, 129.491, 0.199, 36.785 False
107.290, 129.491, 0.192, 36.818 False
107.284, 129.491, 0.185, 36.851 False
107.278, 129.490, 0.178, 36.884 False
107.272, 129.490, 0.172, 36.917 False
107.267, 129.490, 0.165, 36.950 False
107.261, 129.490, 0.159, 36.983 False
107.256, 129.490, 0.153, 37.016 False
107.251, 129.490, 0.148, 37.049 False
107.246, 129.490, 0.143, 37.082 False
107.242, 129.490, 0.137, 37.115 False
107.237, 129.490, 0.132, 37.148 False
107.233, 129.490, 0.127, 37.181 False
107.229, 129.490, 0.123, 37.214 False
107.225, 129.490, 0.118, 37.247 False
107.221, 129.490, 0.114, 37.280 False
107.217, 129.490, 0.110, 37.313 False
107.214, 129.490, 0.106, 37.346 False
107.210, 129.490, 0.102, 37.379 False
107.207, 129.490, 0.098, 37.412 False
107.204, 129.490, 0.094, 37.445 False
107.201, 129.490, 0.091, 37.478 False
107.198, 129.490, 0.088, 37.511 False
107.195, 129.490, 0.085, 37.544 False
107.192, 129.490, 0.081, 37.577 False
107.189, 129.490, 0.078, 37.610 False
107.187, 129.490, 0.076, 37.643 False
107.184, 129.490, 0.073, 37.676 False
107.182, 129.490, 0.070, 37.709 False
107.180, 129.490, 0.068, 37.742 False
107.178, 129.490, 0.065, 37.775 False
107.178, 129.490, 0.003, 37.808 False
107.176, 129.490, 0.029, 37.841 False
107.176, 129.490, 0.024, 37.874 False
107.174, 129.490, 0.045, 37.907 False
107.172, 129.490, 0.047, 37.940 False
107.171, 129.490, 0.047, 37.973 False
107.169, 129.490, 0.047, 38.006 False
107.168, 129.490, 0.046, 38.039 False
107.166, 129.490, 0.045, 38.072 False
107.165, 129.490, 0.044, 38.105 False
107.163, 129.490, 0.043, 38.138 False
107.162, 129.490, 0.042, 38.171 False
107.160, 129.490, 0.041, 38.204 False
107.159, 129.490, 0.040, 38.237 False
107.158, 129.490, 0.039, 38.270 False
107.156, 129.490, 0.037, 38.303 False
107.155, 129.490, 0.036, 38.336 False
107.154, 129.490, 0.035, 38.369 False
107.153, 129.490, 0.034, 38.402 False
107.152, 129.490, 0.033, 38.435 False
107.151, 129.490, 0.031, 38.468 False
107.150, 129.490, 0.030, 38.501 False
107.149, 129.490, 0.029, 38.534 False
107.148, 129.490, 0.028, 38.567 False
107.147, 129.490, 0.027, 38.600 False
107.146, 129.490, 0.026, 38.633 False
107.145, 129.490, 0.025, 38.666 False
107.144, 129.490, 0.024, 38.699 False
107.144, 129.490, 0.023, 38.732 False
107.143, 129.490, 0.022, 38.765 False
107.142, 129.490, 0.022, 38.798 False
107.141, 129.490, 0.021, 38.831 False
107.141, 129.490, 0.020, 38.864 False
107.140, 129.490, 0.019, 38.897 False
107.140, 129.490, 0.001, 38.930 False
107.141, 129.490, -0.030, 38.963 False
107.142, 129.490, -0.026, 38.996 False
107.143, 129.490, -0.013, 39.029 False
107.143, 129.490, -0.002, 39.062 False
107.143, 129.490, 0.005, 39.095 False
107.142, 129.490, 0.011, 39.128 False
107.142, 129.490, 0.015, 39.161 False
107.141, 129.490, 0.017, 39.194 False
107.141, 129.490, 0.019, 39.227 False
107.140, 129.490, 0.021, 39.260 False
107.139, 129.490, 0.022, 39.293 False
107.138, 129.490, 0.022, 39.326 False
107.138, 129.490, 0.022, 39.359 False
107.137, 129.490, 0.022, 39.392 False
107.136, 129.490, 0.022, 39.425 False
107.135, 129.490, 0.021, 39.458 False
107.135, 129.490, 0.021, 39.491 False
107.134, 129.490, 0.020, 39.524 False
107.133, 129.490, 0.020, 39.557 False
107.133, 129.490, 0.019, 39.590 False
107.132, 129.490, 0.019, 39.623 False
107.133, 129.490, -0.002, 39.656 False
107.133, 129.490, -0.002, 39.689 False
107.133, 129.490, -0.001, 39.722 False
107.133, 129.490, -0.000, 39.755 False
107.133, 129.490, 0.001, 39.788 False
107.134, 129.490, 0.002, 39.821 False
107.134, 129.490, 0.003, 39.854 False
107.134, 129.490, 0.005, 39.887 False
107.133, 129.490, 0.007, 39.920 False
107.133, 129.490, 0.009, 39.953 False
107.133, 129.490, 0.012, 39.986 False
107.133, 129.490, 0.015, 40.019 False
107.133, 129.490, 0.020, 40.052 False
107.132, 129.490, 0.024, 40.085 False
107.131, 129.491, 0.044, 40.118 False
107.130, 129.491, 0.051, 40.151 False
107.129, 129.493, 0.045, 40.184 False
107.127, 129.493, 0.042, 40.217 False
107.126, 129.495, 0.057, 40.250 False
107.123, 129.497, 0.089, 40.283 False
107.118, 129.500, 0.173, 40.316 False
107.111, 129.505, 0.210, 40.349 False
107.104, 129.510, 0.215, 40.382 False
107.097, 129.515, 0.216, 40.415 False
107.090, 129.521, 0.219, 40.448 False
107.082, 129.528, 0.241, 40.481 False
107.072, 129.536, 0.327, 40.514 False
107.060, 129.545, 0.360, 40.547 False
107.047, 129.554, 0.391, 40.580 False
107.032, 129.564, 0.467, 40.613 False
107.015, 129.575, 0.524, 40.646 False
106.996, 129.585, 0.605, 40.679 False
106.975, 129.595, 0.671, 40.712 False
106.952, 129.604, 0.700, 40.745 False
106.929, 129.614, 0.706, 40.778 False
106.906, 129.623, 0.734, 40.811 False
106.882, 129.632, 0.749, 40.844 False
106.857, 129.641, 0.795, 40.877 False
106.830, 129.650, 0.842, 40.910 False
106.801, 129.659, 0.910, 40.943 False
106.769, 129.669, 0.968, 40.976 False
106.737, 129.677, 1.006, 41.009 False
106.704, 129.687, 1.030, 41.042 False
106.669, 129.695, 1.065, 41.075 False
106.634, 129.704, 1.099, 41.108 False
106.597, 129.713, 1.145, 41.141 False
106.559, 129.722, 1.185, 41.174 False
106.519, 129.731, 1.232, 41.207 False
106.477, 129.740, 1.273, 41.240 False
106.435, 129.749, 1.319, 41.273 False
106.390, 129.758, 1.360, 41.306 False
106.345, 129.767, 1.404, 41.339 False
106.298, 129.777, 1.444, 41.372 False
106.249, 129.786, 1.484, 41.405 False
106.200, 129.795, 1.523, 41.438 False
106.149, 129.804, 1.562, 41.471 False
106.097, 129.813, 1.600, 41.504 False
106.043, 129.823, 1.638, 41.537 False
105.988, 129.832, 1.676, 41.570 False
105.932, 129.840, 1.713, 41.603 False
105.875, 129.849, 1.749, 41.636 False
105.816, 129.858, 1.785, 41.669 False
105.757, 129.866, 1.820, 41.702 False
105.696, 129.875, 1.855, 41.735 False
105.634, 129.884, 1.891, 41.768 False
105.571, 129.893, 1.925, 41.801 False
105.506, 129.901, 1.958, 41.834 False
105.441, 129.910, 1.993, 41.867 False
105.374, 129.918, 2.026, 41.900 False
105.306, 129.926, 2.061, 41.933 False
105.237, 129.934, 2.095, 41.966 False
105.166, 129.941, 2.130, 41.999 False
105.095, 129.949, 2.163, 42.032 False
105.023, 129.956, 2.192, 42.065 False
104.949, 129.963, 2.214, 42.098 False
104.875, 129.971, 2.235, 42.131 False
104.801, 129.977, 2.251, 42.164 False
104.726, 129.983, 2.269, 42.197 False
104.650, 129.989, 2.283, 42.230 False
104.574, 129.995, 2.299, 42.263 False
104.497, 130.000, 2.309, 42.296 False
104.420, 130.006, 2.324, 42.329 False
104.343, 130.011, 2.332, 42.362 False
104.265, 130.015, 2.344, 42.395 False
104.187, 130.019, 2.352, 42.428 False
104.108, 130.023, 2.363, 42.461 False
104.029, 130.026, 2.368, 42.494 False
103.950, 130.029, 2.379, 42.527 False
103.871, 130.031, 2.383, 42.560 False
103.791, 130.033, 2.393, 42.593 False
103.711, 130.034, 2.396, 42.626 False
103.631, 130.036, 2.405, 42.659 False
103.551, 130.036, 2.407, 42.692 False
103.470, 130.037, 2.415, 42.725 False
103.389, 130.035, 2.415, 42.758 False
103.309, 130.035, 2.424, 42.791 False
103.228, 130.033, 2.424, 42.824 False
103.147, 130.031, 2.433, 42.857 False
103.065, 130.028, 2.432, 42.890 False
102.984, 130.026, 2.439, 42.923 False
102.903, 130.021, 2.440, 42.956 False
102.821, 130.018, 2.446, 42.989 False
102.739, 130.014, 2.451, 43.022 False
102.657, 130.011, 2.458, 43.055 False
102.575, 130.007, 2.456, 43.088 False
102.493, 130.003, 2.461, 43.121 False
102.412, 129.998, 2.459, 43.154 False
102.329, 129.993, 2.465, 43.187 False
102.247, 129.987, 2.463, 43.220 False
102.165, 129.981, 2.467, 43.253 False
102.083, 129.974, 2.467, 43.286 False
102.001, 129.967, 2.471, 43.319 False
101.919, 129.958, 2.470, 43.352 False
101.837, 129.950, 2.474, 43.385 False
101.755, 129.941, 2.471, 43.418 False
101.672, 129.931, 2.477, 43.451 False
101.590, 129.921, 2.473, 43.484 False
101.508, 129.911, 2.480, 43.517 False
101.426, 129.899, 2.475, 43.550 False
101.344, 129.887, 2.481, 43.583 False
101.262, 129.874, 2.477, 43.616 False
101.180, 129.861, 2.482, 43.649 False
101.099, 129.847, 2.479, 43.682 False
101.017, 129.833, 2.485, 43.715 False
100.935, 129.818, 2.479, 43.748 False
100.854, 129.802, 2.486, 43.781 False
100.772, 129.786, 2.481, 43.814 False
100.691, 129.769, 2.488, 43.847 False
100.609, 129.751, 2.482, 43.880 False
100.528, 129.733, 2.487, 43.913 False
